,Protein,Subgraph,Degree,Information,Betweenness,Network,isoelectric point,negatively charged particle,positively charged particle,absorbance,Pred_Cluster
2993,YLR118C,481000000000.0,2,1.7594741999999999,6684.321999999999,0.0,6.3682300000000005,21,19,1.1421,952
2994,YNL251C,481000000000.0,7,2.7769972999999997,2151.1653,2.3333333,9.23676,51,63,0.90709,952
2995,YAR066W,478000000000.0,4,2.2984586,13011.577,0.0,4.4881,21,12,0.43412,953
2996,YBR284W,477000000000.0,3,2.0616256999999996,10134.585,0.0,6.24054,90,81,1.45577,953
2997,YAR030C,477000000000.0,2,1.7594743999999998,3861.5640000000003,0.0,10.31232,3,15,0.79735,953
2998,YPR096C,476000000000.0,3,2.0616256999999996,7080.223000000001,0.0,9.81708,10,20,1.12881,953
2999,YGR175C,474000000000.0,4,2.2984586,4078.2747,0.0,6.04376,61,55,0.6208600000000001,-1
3000,YLR151C,472000000000.0,3,2.0616256999999996,2077.3252,0.0,6.15302,50,45,1.50889,-1
3001,YNL041C,470000000000.0,10,3.0672336,13620.681,1.75,5.1500900000000005,127,103,0.51936,-1
3002,YGL204C,468000000000.0,2,1.7594741999999999,1088.2031,0.0,10.35406,2,11,1.50521,954
3003,YGR182C,468000000000.0,3,2.0616256999999996,4564.8257,0.0,9.3891,7,14,1.4259600000000001,954
3004,YER073W,467000000000.0,5,2.4890897,10347.857,0.0,8.29877,58,61,0.98956,955
3005,YKL079W,467000000000.0,3,2.0616256999999996,1312.7075,0.0,6.478940000000001,91,87,0.49622,955
3006,YOR063W,465000000000.0,3,2.0616256999999996,1613.5363,0.0,10.29376,36,76,1.29419,956
3007,YBR192W,465000000000.0,3,2.0616256999999996,1572.6608,0.0,9.624080000000001,32,50,1.5848799999999998,956
3008,YNL099C,464000000000.0,6,2.6458204,841.0379,0.4,4.40741,48,21,1.16026,956
3009,YOR323C,462000000000.0,2,1.7594741999999999,23.217508,0.0,5.3714,66,54,0.66878,957
3010,YLR456W,462000000000.0,6,2.6458201,11267.385,0.0,5.85553,24,20,0.69999,957
3011,YKL075C,461000000000.0,4,2.2984583,10597.163999999999,0.0,5.013240000000001,82,61,1.22727,-1
3012,YNL280C,460000000000.0,2,1.7594741999999999,1802.6819,0.0,8.99677,34,43,2.16587,958
3013,YPL063W,460000000000.0,3,2.0616256999999996,4050.6690000000003,1.5,6.757630000000001,73,72,1.1691,958
3014,YDR373W,460000000000.0,4,2.2984586,595.04395,0.0,4.8797,32,22,0.9849700000000001,958
3015,YLR283W,459000000000.0,2,1.7594741999999999,1060.8229,0.0,7.59784,43,44,0.37799999999999995,-1
3016,YLR068W,458000000000.0,2,1.7594741999999999,1220.1989,0.0,10.25104,25,50,0.32765,-1
3017,YGL086W,456000000000.0,5,2.4890897,345.58206,0.5,5.32245,125,108,0.69247,959
3018,YDR520C,455000000000.0,3,2.0616256999999996,10754.13,0.0,8.15118,93,97,0.8034100000000001,959
3019,YLR034C,455000000000.0,11,3.140127,4095.0486,2.2,8.39276,29,33,1.08219,959
3020,YMR189W,454000000000.0,2,1.7594741999999999,153.45543,0.0,6.825260000000001,109,105,0.70149,959
3021,YBR067C,453000000000.0,3,2.0616256999999996,11294.696000000002,0.0,4.18829,18,7,0.62478,959
3022,YOR064C,450000000000.0,3,2.0616256999999996,2823.7976,0.0,8.48859,32,36,0.88975,-1
3023,YLR066W,449000000000.0,2,1.7594741999999999,1165.9474,0.0,8.6485,19,21,1.84645,960
3024,YKL224C,448000000000.0,2,1.7594741999999999,1817.3214,0.0,5.16449,10,7,1.2209,960
3025,YER066W,448000000000.0,4,2.2984586,1543.3999,0.0,5.82477,22,18,1.33205,960
3026,YBR044C,448000000000.0,8,2.8883598,16267.093,0.0,9.04889,61,76,0.7974899999999999,960
3027,YMR310C,447000000000.0,4,2.2984586,1075.8856,0.0,9.56805,26,41,0.7491899999999999,-1
3028,YLR390W-A,446000000000.0,3,2.0616256999999996,862.67084,0.0,5.68573,16,14,0.23509000000000002,-1
3029,YKR083C,444000000000.0,6,2.6458204,1244.8373,0.93333334,4.16876,31,13,0.9275899999999999,-1
3030,YKL119C,443000000000.0,6,2.6458201,4751.963,0.4,9.07355,30,36,0.9163100000000001,-1
3031,YJR038C,442000000000.0,2,1.7594741999999999,862.5725,0.0,10.0401,4,9,0.6705,-1
3032,YHR031C,441000000000.0,2,1.7594743999999998,5.395134400000001,0.0,9.69379,81,113,0.72113,-1
3033,YKL160W,440000000000.0,2,1.7594741999999999,1494.5146,0.0,4.513240000000001,34,21,0.56353,961
3034,YLR363W-A,440000000000.0,1,1.3606247999999999,0.0,0.0,11.10431,6,29,0.0,961
3035,YJL145W,440000000000.0,1,1.3606247999999999,0.0,0.0,8.03351,41,43,1.65451,961
3036,YHL016C,440000000000.0,1,1.3606247999999999,0.0,0.0,5.44269,60,49,1.5381,961
3037,YER014W,440000000000.0,1,1.3606247999999999,0.0,0.0,9.333680000000001,55,72,0.75751,961
3038,YER096W,440000000000.0,2,1.7594741999999999,296.86966,0.0,5.55353,67,54,0.93694,961
3039,YNL171C,439000000000.0,3,2.0616256999999996,14620.559,0.0,8.92999,5,9,1.70114,961
3040,YJR119C,437000000000.0,2,1.7594741999999999,3958.241,0.0,5.7923,99,86,1.23096,-1
3041,YKL183W,436000000000.0,3,2.0616256999999996,11592.448,0.0,4.48273,47,23,0.78979,-1
3042,YML018C,435000000000.0,2,1.7594741999999999,5022.238,0.0,5.8327,34,29,1.10633,-1
3043,YNL105W,434000000000.0,2,1.7594743999999998,4974.0845,0.0,8.30682,10,12,1.0876299999999999,962
3044,YCR059C,434000000000.0,3,2.0616256999999996,20198.0,0.0,4.51788,46,20,1.1262299999999998,963
3045,YPR148C,434000000000.0,2,1.7594741999999999,20196.0,0.0,4.66852,95,60,0.67077,963
3046,YHR211W,434000000000.0,2,1.7594741999999999,10100.0,0.0,4.21429,87,32,1.08836,962
3047,YJL152W,434000000000.0,3,2.0616256999999996,774.421,1.0,10.43292,6,16,1.0514299999999999,962
3048,YPR130C,433000000000.0,1,1.3606247999999999,0.0,0.0,11.93365,4,17,0.83654,964
3049,YPR114W,433000000000.0,1,1.3606247999999999,0.0,0.0,9.27802,21,31,1.8596,970
3050,YPL052W,433000000000.0,1,1.3606247999999999,0.0,0.0,6.600280000000001,34,33,1.5566200000000001,971
3051,YOL101C,433000000000.0,1,1.3606247999999999,0.0,0.0,8.1535,25,27,1.11904,970
3052,YOL072W,433000000000.0,1,1.3606247999999999,0.0,0.0,8.93463,35,42,1.27616,-1
3053,YNL109W,433000000000.0,1,1.3606247999999999,0.0,0.0,9.8443,6,12,0.56435,965
3054,YMR278W,433000000000.0,1,1.3606247999999999,0.0,0.0,5.85504,81,68,1.3715,973
3055,YMR160W,433000000000.0,1,1.3606247999999999,0.0,0.0,6.4129,97,92,1.5108,-1
3056,YMR067C,433000000000.0,1,1.3606247999999999,0.0,0.0,8.89581,47,52,0.48356000000000005,-1
3057,YML013W,433000000000.0,1,1.3606247999999999,0.0,0.0,5.29755,87,67,0.85575,973
3058,YLR379W,433000000000.0,1,1.3606247999999999,0.0,0.0,10.07306,9,17,1.20698,967
3059,YLR333C,433000000000.0,1,1.3606247999999999,0.0,0.0,10.31818,9,25,0.9542799999999999,968
3060,YLR205C,433000000000.0,1,1.3606247999999999,0.0,0.0,7.68231,36,37,1.31084,971
3061,YKR087C,433000000000.0,1,1.3606247999999999,0.0,0.0,9.27496,30,40,1.32133,972
3062,YKR040C,433000000000.0,1,1.3606247999999999,0.0,0.0,9.99774,9,27,1.4936200000000002,968
3063,YKL138C,433000000000.0,1,1.3606247999999999,0.0,0.0,10.68597,8,32,1.80958,968
3064,YKL111C,433000000000.0,1,1.3606247999999999,0.0,0.0,8.54877,8,10,1.14454,965
3065,YKL076C,433000000000.0,1,1.3606247999999999,0.0,0.0,9.78229,7,19,3.42695,967
3066,YJR123W,433000000000.0,1,1.3606247999999999,0.0,0.0,8.62372,30,32,0.40318000000000004,971
3067,YJL192C,433000000000.0,1,1.3606247999999999,0.0,0.0,9.45294,21,28,0.8790399999999999,970
3068,YIL096C,433000000000.0,1,1.3606247999999999,0.0,0.0,9.70197,39,59,1.0153299999999998,-1
3069,YHR049W,433000000000.0,1,1.3606247999999999,0.0,0.0,5.92633,34,29,0.89744,971
3070,YHL033C,433000000000.0,1,1.3606247999999999,0.0,0.0,10.03778,23,48,0.8194,-1
3071,YGR064W,433000000000.0,1,1.3606247999999999,0.0,0.0,9.813419999999999,4,15,0.88044,964
3072,YGR042W,433000000000.0,1,1.3606247999999999,0.0,0.0,9.74005,30,44,0.5655100000000001,972
3073,YGL217C,433000000000.0,1,1.3606247999999999,0.0,0.0,4.893619999999999,9,7,0.58801,966
3074,YGL069C,433000000000.0,1,1.3606247999999999,0.0,0.0,4.48163,14,8,0.13927,-1
3075,YGL045W,433000000000.0,1,1.3606247999999999,0.0,0.0,9.238710000000001,61,75,0.6751199999999999,973
3076,YER058W,433000000000.0,1,1.3606247999999999,0.0,0.0,9.37872,17,22,0.37416,969
3077,YEL075C,433000000000.0,1,1.3606247999999999,0.0,0.0,7.82733,19,20,0.22188000000000002,-1
3078,YEL008W,433000000000.0,1,1.3606247999999999,0.0,0.0,9.1192,6,11,2.43091,965
3079,YDR526C,433000000000.0,1,1.3606247999999999,0.0,0.0,4.67267,9,6,0.8708,966
3080,YDR031W,433000000000.0,1,1.3606247999999999,0.0,0.0,5.50824,20,18,0.28703,-1
3081,YDL075W,433000000000.0,1,1.3606247999999999,0.0,0.0,9.98859,15,24,0.76971,969
3082,YBR174C,433000000000.0,1,1.3606247999999999,0.0,0.0,6.23346,8,7,0.9356700000000001,966
3083,YBR076W,433000000000.0,1,1.3606247999999999,0.0,0.0,9.07025,37,49,1.36904,-1
3084,YAL066W,433000000000.0,1,1.3606247999999999,0.0,0.0,10.243960000000001,3,13,0.51268,964
3085,YMR071C,433000000000.0,3,2.0616256999999996,1611.8823,0.0,6.25775,11,10,1.08677,-1
3086,YJL159W,431000000000.0,5,2.48909,13537.32,0.0,4.99005,26,21,0.5704,-1
3087,YOR194C,429000000000.0,6,2.6458201,2203.969,1.75,4.28986,61,29,0.8760700000000001,974
3088,YHL006C,429000000000.0,7,2.7769976,11949.26,0.5833333,7.88519,14,15,1.58027,974
3089,YGR243W,429000000000.0,2,1.7594741999999999,665.19214,0.0,10.49005,5,17,1.9775599999999998,974
3090,YOR378W,428000000000.0,3,2.0616256999999996,10312.154,0.0,8.57635,25,29,2.0803,-1
3091,YPL265W,427000000000.0,5,2.48909,2126.3484,0.0,9.02899,48,61,1.47225,975
3092,YDR046C,427000000000.0,8,2.8883598,1146.8815,3.307143,8.38824,49,53,1.43036,975
3093,YDR016C,426000000000.0,9,2.9841056,6271.0176,2.0833333,4.2077,16,7,0.80642,975
3094,YNR033W,425000000000.0,2,1.7594741999999999,260.24985,0.0,5.520569999999999,97,79,1.17705,975
3095,YJL168C,423000000000.0,4,2.2984586,6976.5723,0.0,8.70294,111,123,0.70358,-1
3096,YDL199C,422000000000.0,5,2.48909,3016.5293,0.0,9.12958,50,61,1.19999,-1
3097,YPR180W,421000000000.0,9,2.9841056,22050.826,0.45833334,5.01923,51,41,0.69208,976
3098,YDR042C,421000000000.0,2,1.7594741999999999,367.79767000000004,0.0,9.99371,12,25,1.22244,976
3099,YLR125W,420000000000.0,5,2.4890897,22520.021,0.0,4.3327,32,14,1.3962,-1
3100,YKL179C,419000000000.0,2,1.7594741999999999,137.03842,0.0,5.82294,112,103,0.6373800000000001,977
3101,YBL072C,419000000000.0,5,2.48909,13979.947,0.0,10.66925,17,44,1.14232,977
3102,YER064C,418000000000.0,5,2.4890897,11871.831,0.0,9.19977,59,70,0.39532,978
3103,YAL064W,418000000000.0,3,2.0616256999999996,3880.9468,0.0,9.727839999999999,7,13,0.16949,978
3104,YIL005W,415000000000.0,5,2.48909,28560.28,1.0,7.87506,94,96,0.98888,979
3105,YHR072W,415000000000.0,2,1.7594743999999998,276.72897,0.0,6.16046,81,72,1.8568900000000002,979
3106,YJR049C,414000000000.0,3,2.0616256999999996,1636.3616,0.0,6.72003,68,66,0.7569600000000001,980
3107,YOR275C,414000000000.0,4,2.2984583,1498.1774,0.6666667,5.71759,90,82,0.9213100000000001,980
3108,YIL093C,413000000000.0,4,2.2984586,158.69922,2.6666667,5.87946,39,34,1.4872299999999998,-1
3109,YOL059W,412000000000.0,3,2.0616256999999996,447.0591,0.0,6.602110000000001,51,47,0.96609,981
3110,YCL038C,412000000000.0,5,2.48909,5277.398,0.0,8.59418,36,40,1.6815099999999998,981
3111,YBR144C,411000000000.0,2,1.7594741999999999,1122.565,0.0,8.86285,10,13,1.52824,-1
3112,YCR046C,410000000000.0,5,2.48909,13891.056999999999,0.0,10.388,15,33,1.1114600000000001,-1
3113,YDR364C,409000000000.0,3,2.0616256999999996,13.449860999999999,2.0,6.726260000000001,63,60,1.4061299999999999,-1
3114,YCR007C,408000000000.0,4,2.2984586,3707.8186,0.0,5.1524,29,22,1.31493,982
3115,YNL196C,408000000000.0,3,2.0616256999999996,2164.3562,0.0,9.06976,46,54,0.75588,982
3116,YER015W,407000000000.0,3,2.0616256999999996,236.2626,0.0,7.82269,88,90,0.79551,-1
3117,YNR022C,406000000000.0,2,1.7594743999999998,31.660606,0.0,8.78571,21,24,0.38139,-1
3118,YKR052C,404000000000.0,3,2.0616256999999996,2550.9683,0.0,8.16205,22,24,1.29552,983
3119,YGR139W,404000000000.0,3,2.0616256999999996,2049.7222,0.0,9.90167,5,22,1.66481,983
3120,YML053C,403000000000.0,1,1.3606247999999999,0.0,0.0,6.393009999999999,17,14,0.70022,984
3121,YIL009W,403000000000.0,5,2.48909,1189.5786,0.0,9.09637,78,95,1.30835,984
3122,YMR231W,403000000000.0,7,2.7769976,229.48873999999998,4.65,5.5694,141,118,0.5869300000000001,984
3123,YJL056C,401000000000.0,3,2.0616256999999996,340.31326,0.0,6.559019999999999,105,92,0.7276100000000001,984
3124,YNL255C,397000000000.0,2,1.7594741999999999,313.28726,0.0,8.18976,17,21,0.67618,985
3125,YOR239W,397000000000.0,4,2.2984583,11388.008,0.0,4.61639,132,79,0.9125700000000001,985
3126,YJL006C,396000000000.0,2,1.7594741999999999,0.0,2.0,8.29608,39,42,0.98485,985
3127,YHL017W,395000000000.0,5,2.4890897,3633.945,0.0,4.54523,65,35,1.52446,985
3128,YAL045C,393000000000.0,2,1.7594743999999998,684.1704,0.0,6.56378,9,8,1.26464,-1
3129,YBR295W,392000000000.0,4,2.2984586,3020.5298,0.0,7.59052,130,132,0.5612199999999999,-1
3130,YDL207W,391000000000.0,5,2.4890897,370.71808,1.5,9.00897,74,83,0.8629399999999999,-1
3131,YBR139W,390000000000.0,3,2.0616256999999996,922.35474,1.0,5.11871,61,43,1.6323299999999998,986
3132,YCR016W,390000000000.0,3,2.0616256999999996,10438.494,0.0,7.64532,55,56,1.04413,986
3133,YJL214W,388000000000.0,8,2.8883598,2707.4138,3.7142856,5.4234,52,45,1.62194,987
3134,YGR141W,388000000000.0,3,2.0616256999999996,1257.2711,0.0,8.2691,58,61,2.7633900000000002,987
3135,YPL109C,387000000000.0,4,2.2984586,1232.3451,0.0,8.59222,79,85,1.01667,988
3136,YIL117C,387000000000.0,4,2.2984583,4658.8516,0.0,6.611269999999999,31,30,0.7044699999999999,988
3137,YLR221C,385000000000.0,4,2.2984586,341.9522,0.0,4.78754,48,34,0.18129,989
3138,YLR270W,385000000000.0,3,2.0616256999999996,113.31903,0.0,5.8499099999999995,47,40,1.55264,989
3139,YGL128C,383000000000.0,4,2.2984586,13.165023999999999,3.3333333,5.716130000000001,39,28,1.13157,990
3140,YLR266C,382000000000.0,1,1.3606247999999999,0.0,0.0,6.42157,84,81,0.9988,990
3141,YEL064C,382000000000.0,5,2.48909,3399.8418,0.0,8.7757,34,41,0.7177899999999999,990
3142,YOL019W,381000000000.0,2,1.7594743999999998,278.89624,0.0,5.96051,50,45,0.89285,991
3143,YER119C,381000000000.0,3,2.0616256999999996,11263.288,0.0,9.03192,21,30,0.82105,991
3144,YDL012C,380000000000.0,8,2.8883598,26051.61,0.0,4.82611,5,3,1.64228,992
3145,YDR479C,380000000000.0,4,2.2984586,12389.597,0.0,5.80914,67,59,1.36194,992
3146,YOR289W,380000000000.0,2,1.7594741999999999,1163.2881,0.0,8.49664,32,35,1.38768,992
3147,YJL174W,378000000000.0,2,1.7594741999999999,622.46454,0.0,9.26532,13,20,1.4914100000000001,993
3148,YLR007W,378000000000.0,2,1.7594741999999999,63.193962,0.0,5.1630199999999995,44,31,1.32102,993
3149,YOR311C,377000000000.0,4,2.2984586,17504.584,0.0,8.88678,23,27,1.89192,994
3150,YJL065C,377000000000.0,3,2.0616256999999996,9430.909,0.0,4.20746,32,11,0.40309,994
3151,YKL006C-A,377000000000.0,6,2.6458204,2269.0146,1.2,9.86261,8,12,0.7737,994
3152,YGL030W,374000000000.0,2,1.7594741999999999,924.3259,0.0,9.80194,7,15,0.7831600000000001,995
3153,YPR094W,374000000000.0,2,1.7594741999999999,1053.5442,0.0,9.10712,11,21,0.8242,995
3154,YML072C,374000000000.0,2,1.7594743999999998,276.8458,0.0,6.694030000000001,199,194,0.9094899999999999,995
3155,YKL052C,373000000000.0,4,2.2984586,2770.4153,0.6666667,4.59503,51,23,0.27221,-1
3156,YDL036C,372000000000.0,2,1.7594741999999999,506.0441,0.0,9.1203,65,77,1.08084,996
3157,YDL044C,372000000000.0,8,2.8883598,3241.0723,0.0,6.322080000000001,68,65,0.78255,996
3158,YHR090C,371000000000.0,5,2.48909,449.25104000000005,3.0,8.25067,46,49,0.65652,-1
3159,YER144C,370000000000.0,5,2.48909,4625.7725,0.0,8.63031,78,88,0.85314,997
3160,YMR277W,370000000000.0,2,1.7594741999999999,65.26289,0.0,4.54974,137,76,1.06549,997
3161,YIL055C,370000000000.0,2,1.7594741999999999,357.81167999999997,0.0,6.6181,63,60,0.8201299999999999,997
3162,YGR084C,370000000000.0,5,2.48909,13136.261999999999,1.5,9.44904,37,48,1.16717,997
3163,YDR218C,370000000000.0,2,1.7594741999999999,0.0,2.0,5.622380000000001,67,58,0.65269,997
3164,YJL134W,368000000000.0,2,1.7594741999999999,1055.2112,0.0,9.14581,29,43,1.9502400000000002,998
3165,YDR132C,368000000000.0,4,2.2984586,160.28052,0.6666667,7.05939,63,63,1.1157700000000002,998
3166,YLR441C,368000000000.0,2,1.7594741999999999,97.85763,0.0,9.99738,29,49,0.49073,998
3167,YER168C,367000000000.0,2,1.7594741999999999,261.76886,0.0,8.315489999999999,65,68,0.8078,999
3168,YML035C,367000000000.0,2,1.7594741999999999,556.4066,0.0,6.13739,110,96,1.27095,999
3169,YLR021W,365000000000.0,2,1.7594741999999999,402.28186,0.0,4.69781,27,17,0.80656,1000
3170,YBR302C,365000000000.0,11,3.140127,30013.697,1.2,8.78156,39,46,2.4352099999999997,1000
3171,YGL042C,364000000000.0,9,2.9841056,4421.8467,0.25,7.804869999999999,5,6,2.94047,-1
3172,YJR149W,363000000000.0,1,1.3606247999999999,0.0,0.0,8.406310000000001,44,47,0.49858,1001
3173,YJR047C,363000000000.0,1,1.3606247999999999,0.0,0.0,4.82709,28,17,0.27552,1001
3174,YJL118W,363000000000.0,1,1.3606247999999999,0.0,0.0,10.987119999999999,12,36,0.9746799999999999,1001
3175,YGR217W,363000000000.0,1,1.3606247999999999,0.0,0.0,8.62543,196,213,1.45245,1002
3176,YDR291W,363000000000.0,1,1.3606247999999999,0.0,0.0,6.223330000000001,148,134,0.7004199999999999,1002
3177,YCR101C,363000000000.0,3,2.0616256999999996,4105.119000000001,0.0,4.67609,28,17,2.07363,-1
3178,YPR163C,363000000000.0,6,2.6458201,13625.565,0.53333336,5.17145,79,69,1.40041,1002
3179,YJL172W,362000000000.0,4,2.2984586,1857.2720000000002,0.6666667,5.2995,81,52,1.02607,-1
3180,YBR061C,361000000000.0,20,3.5367074,65704.72,0.0,8.0329,38,40,0.8907700000000001,-1
3181,YDR024W,360000000000.0,1,1.3606247999999999,0.0,0.0,9.90436,10,20,0.42599,1003
3182,YFR022W,360000000000.0,2,1.7594741999999999,579.37305,0.0,8.54083,67,73,0.59969,1003
3183,YKL177W,360000000000.0,2,1.7594741999999999,3734.1003,0.0,9.549380000000001,4,11,0.28321,1003
3184,YAL025C,359000000000.0,3,2.0616256999999996,10107.832,0.0,5.160830000000001,67,52,1.36293,1004
3185,YLR461W,359000000000.0,2,1.7594741999999999,20121.8,0.0,5.5288699999999995,10,8,1.23579,1004
3186,YER159C,359000000000.0,2,1.7594741999999999,10100.0,0.0,5.09955,22,17,0.00806,1004
3187,YOR164C,358000000000.0,6,2.6458201,3732.4709999999995,0.4,5.05695,46,33,1.24201,-1
3188,YMR176W,358000000000.0,1,1.3606247999999999,0.0,0.0,6.3858,193,183,1.01319,-1
3189,YFR006W,358000000000.0,1,1.3606247999999999,0.0,0.0,5.78265,83,70,0.9555799999999999,-1
3190,YBL044W,358000000000.0,3,2.0616256999999996,800.0741,0.0,10.24738,10,23,0.65741,1005
3191,YIR014W,358000000000.0,3,2.0616256999999996,1253.3323,0.0,5.0875900000000005,31,23,0.91612,1005
3192,YOR175C,358000000000.0,1,1.3606247999999999,0.0,0.0,9.51605,58,87,1.72117,-1
3193,YOL002C,358000000000.0,1,1.3606247999999999,0.0,0.0,9.02704,23,32,1.70832,1007
3194,YML131W,358000000000.0,1,1.3606247999999999,0.0,0.0,8.17291,40,42,1.28216,1008
3195,YLR112W,358000000000.0,1,1.3606247999999999,0.0,0.0,10.69867,4,19,1.01892,1006
3196,YLL054C,358000000000.0,1,1.3606247999999999,0.0,0.0,6.10858,103,93,0.87845,-1
3197,YKR032W,358000000000.0,1,1.3606247999999999,0.0,0.0,8.230410000000001,6,8,2.46988,1006
3198,YIR021W,358000000000.0,1,1.3606247999999999,0.0,0.0,8.90656,42,50,0.8487600000000001,1008
3199,YGR114C,358000000000.0,1,1.3606247999999999,0.0,0.0,9.656189999999999,5,12,0.5913,1006
3200,YGR110W,358000000000.0,1,1.3606247999999999,0.0,0.0,9.515080000000001,49,67,1.68982,1009
3201,YGR031W,358000000000.0,1,1.3606247999999999,0.0,0.0,8.94415,39,45,0.79291,1008
3202,YGL018C,358000000000.0,1,1.3606247999999999,0.0,0.0,7.795960000000001,25,26,1.37917,1007
3203,YDL037C,358000000000.0,1,1.3606247999999999,0.0,0.0,4.70697,21,13,1.6775099999999998,1007
3204,YBR177C,358000000000.0,1,1.3606247999999999,0.0,0.0,7.64093,55,56,1.4721600000000001,1009
3205,YBR109W-A,358000000000.0,1,1.3606247999999999,0.0,0.0,9.587589999999999,3,7,1.83687,1006
3206,YKR099W,358000000000.0,6,2.6458201,10715.39,0.0,8.106869999999999,96,98,0.8508100000000001,-1
3207,YLR422W,357000000000.0,2,1.7594741999999999,283.8146,0.0,7.88007,223,227,0.94595,1010
3208,YLR330W,357000000000.0,1,1.3606247999999999,0.0,0.0,4.5047,139,69,0.35396,1010
3209,YKR061W,357000000000.0,1,1.3606247999999999,0.0,0.0,5.56427,58,50,1.8753900000000001,1010
3210,YHR079C,356000000000.0,3,2.0616256999999996,1528.1614,0.0,6.14484,144,132,0.81796,1011
3211,YMR009W,356000000000.0,4,2.2984586,3567.9546,0.0,5.17963,31,22,1.33578,1011
3212,YPL045W,356000000000.0,7,2.7769976,1016.3235,3.8333333,6.6767,106,104,1.31523,1011
3213,YOR161C,354000000000.0,4,2.2984586,5777.232,0.0,8.58575,31,37,1.77095,1012
3214,YLR326W,354000000000.0,3,2.0616256999999996,507.6272,0.0,9.431339999999999,22,34,1.82838,1012
3215,YMR300C,352000000000.0,3,2.0616256999999996,762.5246599999999,0.0,5.90411,67,60,0.6876,1013
3216,YOL106W,351000000000.0,3,2.0616256999999996,1165.7637,0.0,4.80206,9,4,1.4347299999999998,1013
3217,YJR016C,349000000000.0,1,1.3606247999999999,0.0,0.0,7.9135100000000005,61,63,0.75644,1014
3218,YLR357W,349000000000.0,6,2.6458204,838.6724,1.2,8.970889999999999,116,128,1.0434700000000001,1014
3219,YPL191C,348000000000.0,1,1.3606247999999999,0.0,0.0,5.54547,53,42,0.46488,1014
3220,YOR150W,346000000000.0,4,2.2984586,3786.6064,0.6666667,10.11505,13,29,0.9321200000000001,1015
3221,YER092W,346000000000.0,4,2.2984586,1505.6521,1.3333334,4.40265,28,15,0.90484,1015
3222,YDR468C,343000000000.0,13,3.2621105,11855.1045,2.1989179,4.48175,45,24,0.39587,1016
3223,YHR012W,343000000000.0,5,2.48909,390.24945,2.5,4.56049,47,28,0.75922,1016
