protein,degree,betweenness,closeness,eigenvector,clustering,OS,P_Ci,GO_Nb,essential,phys_1,phys_2,phys_3,phys_4,phys_5,phys_6,phys_7,phys_8,phys_9,phys_10,N_c,Sim_Loc,Ortho_Sim_Loc
YML001W,9,0.00031041512441986815,0.26693287829980566,0.0014944441849119923,0.1111111111111111,2.208389715832206,0.0,3.623015873015873,0,0.08654,-0.33413,41.48322,4.78485,31.0,22.0,20440.0,0.0,0.88706,0.00021,0.0,0.0,0.5
YBR132C,6,7.33068631099419e-05,0.28187511255625053,0.005069053895112978,0.06666666666666667,5.025263157894737,0.0,0.7142857142857143,0,0.14094,0.23154,37.33576,6.8255,53.0,52.0,108440.0,0.0,1.61222,0.0001,0.0,0.0,0.5
YDL154W,9,0.00010938892662850066,0.267817517943519,0.002255090153908979,0.027777777777777776,7.4325955734406435,0.0,0.5555555555555556,0,0.07991,-0.19456,39.0606,5.11481,129.0,97.0,82135.0,0.0,0.80361,5e-05,0.0,0.0,0.5
YER087W,3,7.1381291203378925e-06,0.24249008448782075,0.0004390495899162918,0.0,2.0588235294117645,0.0,0.0,0,0.08854,-0.50799,40.17172,7.16193,78.0,78.0,83695.0,0.0,1.27043,0.00011,0.0,0.0,0.5
YGL187C,4,0.00040096075177074674,0.24363385002126686,0.0003348133275967753,0.0,0.0,0.0,0.0,0,0.06452,-0.39742,35.74774,6.4129,19.0,18.0,18950.0,0.0,1.10545,0.00037,0.0,0.0,0.0
YKL101W,8,1.9098699877289497e-05,0.2703318293777573,0.0036448337656201277,0.10714285714285714,5.4723991507431,0.0,6.0,1,0.0527,-0.73887,54.83821,9.34576,178.0,215.0,85565.0,0.0,0.5045,6e-05,0.13471888792096168,0.0,0.5
YBR134W,1,0.0,0.22447715616878822,0.00019823037717086933,0.0,1.0,0.0,0.0,0,0.13534,-0.31805,32.01654,9.16449,9.0,15.0,19075.0,0.0,1.22877,0.00059,0.0,0.0,0.5
YBR252W,5,0.0001613552183042505,0.28135276986114965,0.005541454583267642,0.1,3.252759381898455,0.0,2.833333333333333,1,0.05442,-0.00544,16.61224,6.56317,15.0,15.0,5960.0,0.0,0.38936,0.00043,0.13471888792096168,0.0,0.5
YBR295W,4,0.0011908545205722091,0.2544218821757656,0.0009124809811857466,0.0,2.863368669022379,0.0,0.0,0,0.05674,-0.03141,42.83775,7.59052,130.0,132.0,74010.0,0.0,0.56122,6e-05,0.0,0.0,0.5
YDR078C,5,7.940912725947618e-05,0.2456044179258506,0.0007783440281553064,0.1,4.26530612244898,1.0,2.5,0,0.12556,-0.0852,31.34848,4.76898,39.0,21.0,29045.0,0.0,1.11188,0.00018,0.0,0.0,0.5
YDR170W-A,2,8.154471002546342e-06,0.24769280827008863,0.0005444443447043736,0.0,0.0,0.0,0.0,0,0.07727,-0.78273,54.51455,8.47528,38.0,41.0,42330.0,0.0,0.85611,0.00017,0.0,0.0,0.0
YER138C,7,0.00011116390360498636,0.28155830995714265,0.00832738375491577,0.0,6.191950464396285,0.5,0.0,0,0.08091,-0.65071,48.4726,8.1413,193.0,198.0,191990.0,0.0,0.96691,4e-05,0.0,0.0,0.5
YGR108W,5,6.298135123702071e-05,0.27609688244268216,0.002516488317951563,0.3,2.262975778546713,0.0,23.0,0,0.09554,-0.49788,49.02293,5.65082,71.0,61.0,55320.0,0.0,1.0082,0.0001,0.0,0.0,0.5
YGR109C,8,5.049365951996218e-05,0.2794072120057636,0.004384570160994005,0.32142857142857145,0.0,0.0,50.061471861471865,0,0.09211,-0.36474,41.49632,8.34808,48.0,52.0,42745.0,0.0,0.96829,0.00019,0.0,0.0,0.0
YKR091W,4,0.00013818209730164112,0.27698215079260063,0.002888011687798794,0.3333333333333333,1.6096997690531178,0.0,47.66666666666667,0,0.06098,-0.73333,59.81829,8.45599,29.0,31.0,17210.0,0.0,0.62661,0.00031,0.0,0.0,0.5
YLR079W,14,0.0003143745718250108,0.29300176173610254,0.007702728706917899,0.18681318681318682,8.11943539630836,0.5,122.3,0,0.0493,-1.04965,65.74049,7.89459,42.0,43.0,8480.0,0.0,0.26317,0.00025,0.0,0.0,0.5
YLR210W,5,3.9022606370704347e-05,0.2719605995596457,0.002361094435092239,0.3,1.0,0.0,28.73333333333333,0,0.10652,-0.49826,53.74439,4.77533,77.0,49.0,71655.0,0.0,1.33059,9e-05,0.0,0.0,0.5
YLR226W,4,9.616687787214043e-05,0.24928255762412824,0.0005047341741110915,0.16666666666666666,1.0,1.0,1.125,0,0.11646,-0.40025,43.89549,7.91864,54.0,56.0,45475.0,0.0,0.99464,0.00017,0.0,0.0,0.5
YMR199W,15,0.0021491473035763187,0.31016033958693534,0.010869724237076427,0.09523809523809523,12.569709127382147,0.0,74.5,0,0.08974,-0.48919,43.46341,5.53961,58.0,46.0,62895.0,0.0,1.01364,9e-05,0.0,0.0,0.5
YCR004C,4,0.00019560603817389804,0.25372614198042,0.0019822276730240176,0.16666666666666666,1.9859320046893318,0.0,2.5,0,0.08502,-0.22834,39.63202,8.2774,27.0,29.0,34295.0,0.0,1.30153,0.00031,0.0,0.0,0.5
YDR499W,16,0.0006277570670295106,0.30286708128437123,0.01762545129260695,0.041666666666666664,11.771309771309772,0.3333333333333333,4.8,1,0.07631,-0.25489,42.71419,5.69891,107.0,91.0,61030.0,0.0,0.70617,7e-05,0.13471888792096168,0.09594291819257511,0.5040752864403593
YJL090C,12,0.00015823272437952358,0.30063183281455375,0.012190958939188699,0.06060606060606061,10.246975806451612,1.0,7.866666666666666,1,0.09031,-0.44777,44.23861,9.08417,79.0,96.0,79645.0,0.0,0.91295,0.0001,0.13471888792096168,0.1187244606175494,0.50579314633215
YBR137W,6,0.0008861154844045503,0.2876689513514011,0.005749302907780362,0.06666666666666667,5.716161616161616,0.0,10.0,0,0.11173,-0.37877,51.94754,5.31573,29.0,23.0,16430.0,0.0,0.80326,0.00026,0.0,0.0,0.5
YKR083C,6,3.1104326536327904e-05,0.26006073526873,0.0009366838146837226,0.13333333333333333,3.4993804213135067,0.25,3.333333333333334,1,0.03008,-0.91729,49.78872,4.16876,31.0,13.0,13980.0,0.0,0.92759,0.00028,0.13471888792096168,0.08754371838161408,0.5125084597616789
YOR007C,6,0.0004018604841576533,0.259616048794619,0.0013067462246851378,0.0,5.782828282828283,0.0,0.0,0,0.05491,-0.59942,47.79827,4.6806,55.0,37.0,16515.0,0.0,0.44374,0.00013,0.0,0.0,0.5
YBR138C,3,3.0536711486283504e-05,0.2775498629341543,0.0031175865248405585,0.0,2.736766809728183,0.0,0.0,0,0.06489,-0.86718,53.47844,8.01312,71.0,73.0,45100.0,0.0,0.74585,0.00013,0.0,0.0,0.5
YBR139W,3,2.0860868168360407e-05,0.24135700783695518,0.0008481859271391567,0.3333333333333333,1.0,0.0,17.0,0,0.13189,-0.32835,40.77837,5.11871,61.0,43.0,94085.0,0.0,1.63233,9e-05,0.0,0.0,0.5
YBR280C,7,0.0001823177998860173,0.28230392865040305,0.008221719355933509,0.3333333333333333,3.7616468039003252,0.0,28.360294117647054,0,0.10047,-0.46829,43.02969,5.86188,70.0,58.0,96145.0,0.0,1.36386,8e-05,0.0,0.0,0.5
YOR381W,2,2.424300484891839e-06,0.22394538621049268,0.00018624460991079647,0.0,1.0,0.0,0.0,0,0.14909,0.15232,35.8282,6.65753,64.0,61.0,143865.0,0.0,1.78519,8e-05,0.0,0.0,0.5
YBR140C,5,0.00011202590031280456,0.2683626205510098,0.0032027515135729,0.5,3.0976190476190477,0.0,4.652777777777778,1,0.09832,-0.12274,44.05911,6.12494,344.0,310.0,292420.0,0.0,0.83316,2e-05,0.13471888792096168,0.0,0.5
YBR141C,3,6.049246154116953e-05,0.24199817067655296,0.0005349034266427244,0.0,0.0,0.5,0.0,0,0.06825,-0.47033,41.37151,9.74298,31.0,54.0,21525.0,0.0,0.55838,0.00025,0.0,0.0,0.0
YGL091C,2,2.578078962875663e-07,0.2111657658232121,4.870160847139863e-05,0.0,0.0,0.5,0.0,1,0.05183,-0.12591,39.65366,4.48322,52.0,27.0,32315.0,0.0,0.91666,0.00013,0.13471888792096168,0.10612484556922272,0.5
YBR142W,24,0.00030177024188326616,0.28592878649131725,0.010992577930012837,0.2391304347826087,22.68089430894309,0.5,126.0,1,0.05175,-0.58292,38.34232,8.50226,111.0,116.0,46005.0,0.0,0.52851,0.0001,0.13471888792096168,0.10612484556922272,0.5023395207464852
YDR170C,27,0.0006060047467162402,0.30474606931983167,0.013557059507438702,0.03133903133903134,23.95785036880927,0.0,3.5576923076923075,1,0.07616,-0.4227,46.64336,4.68341,327.0,201.0,149820.0,0.0,0.66034,2e-05,0.13471888792096168,0.0,0.5
YGL111W,18,5.628072131102829e-05,0.28571681829877693,0.01139149030098747,0.45098039215686275,17.382765531062123,0.5,127.33333333333334,1,0.07559,-0.37106,34.67905,7.63287,67.0,68.0,44265.0,0.0,0.85279,0.00015,0.13471888792096168,0.10612484556922272,0.5030525880758037
YHR052W,36,0.0022459210193649035,0.30541482021867433,0.020315160340252904,0.20317460317460317,33.649649649649646,0.5,114.67896825396826,1,0.06117,-0.59335,37.19657,8.80145,57.0,62.0,23045.0,0.0,0.54186,0.00021,0.13471888792096168,0.10612484556922272,0.5015769086257087
YHR066W,30,0.00046046450266887316,0.28849715700393574,0.013038797907937766,0.2942528735632184,28.4749498997996,0.5,87.67774170274171,0,0.03974,-0.89581,49.71854,9.28204,73.0,85.0,7700.0,0.0,0.14875,0.00018,0.0,0.0,0.5
YKL014C,11,0.00015083296637462008,0.2878011445624305,0.006712638982920652,0.23636363636363636,10.826132771338251,0.5,11.389928698752229,1,0.10601,-0.17387,39.67271,6.96503,205.0,203.0,240695.0,0.0,1.18403,3e-05,0.13471888792096168,0.10612484556922272,0.5049013275474592
YLR398C,4,1.8335055219641793e-05,0.2420332411809745,0.0005312871637049984,0.3333333333333333,2.9617486338797816,0.0,5.5,0,0.07615,-0.40326,42.44608,6.31256,185.0,175.0,99710.0,0.0,0.68268,4e-05,0.0,0.0,0.5
YMR163C,3,1.3985125857821187e-05,0.2430901036188129,0.0004935709738569541,0.0,1.0,0.0,0.0,0,0.09645,-0.35504,41.40145,9.03522,82.0,98.0,56865.0,0.0,0.69802,0.00011,0.0,0.0,0.5
YNL002C,16,3.4759207741940916e-05,0.28135276986114965,0.008789502299055476,0.43333333333333335,14.314024390243903,0.5,30.42748917748918,1,0.04658,-0.53571,50.10435,9.4704,47.0,58.0,6210.0,0.0,0.16986,0.00026,0.13471888792096168,0.10612484556922272,0.5037070233596065
YOR272W,29,0.0017798083392406927,0.3077976487091383,0.02363822521745267,0.21921182266009853,25.401614530776992,0.5,44.25079365079365,1,0.06739,-0.47152,38.23239,6.47467,59.0,56.0,59860.0,0.0,1.16554,0.00013,0.13471888792096168,0.10612484556922272,0.5020889389814305
YPL141C,17,0.0007278242211661305,0.2769362218487372,0.006304710159925696,0.16911764705882354,10.934959349593496,0.0,15.105158730158731,0,0.0763,-0.77491,61.28592,9.49066,89.0,123.0,83880.0,0.0,0.85862,0.0001,0.0,0.0,0.5
YIL129C,4,0.00014138825129644675,0.2612540476424733,0.0014331479789028336,0.0,1.909329829172142,0.0,0.0,1,0.09049,-0.16124,44.12589,5.9516,283.0,253.0,262620.0,0.0,0.97319,2e-05,0.13471888792096168,0.0,0.5
YLR386W,19,0.0008440059012213369,0.30700552240731327,0.00776782043534179,0.005847953216374269,11.045731707317072,0.0,0.0,0,0.07614,-0.1625,43.06967,5.31854,115.0,93.0,70845.0,0.0,0.71007,5e-05,0.0,0.0,0.5
YMR080C,17,0.0009918915930702925,0.2931217530970194,0.005411914478674884,0.03676470588235294,11.0125786163522,0.5,0.0,0,0.08239,-0.38764,34.8894,6.05841,121.0,109.0,115595.0,0.0,1.05635,6e-05,0.0,0.0,0.5
YBR144C,2,4.177434645327023e-05,0.26353514231471453,0.0009196923559141141,0.0,0.0,0.0,0.0,0,0.17308,-0.09904,51.34346,8.86285,10.0,13.0,18825.0,0.0,1.52824,0.00072,0.0,0.0,0.0
YBR145W,3,5.2984246566789683e-05,0.26764584004740133,0.0013494415140976497,0.0,1.3767019667170952,0.0,0.0,0,0.08547,0.04416,29.25815,5.94293,37.0,31.0,46630.0,0.0,1.23859,0.00016,0.0,0.0,0.5
YBR146W,4,1.0443411948999872e-05,0.24818358062647872,0.0005937751289443599,0.5,3.966733870967742,0.0,5.0,0,0.08633,-0.55252,49.92198,10.25067,23.0,50.0,28880.0,0.0,0.90463,0.00032,0.0,0.0,0.5
YDL211C,1,0.0,0.19890155322299932,5.679049042669143e-05,0.0,0.0,0.0,0.0,0,0.08333,-0.31317,50.06237,5.32172,35.0,26.0,22600.0,0.0,0.55458,0.00013,0.0,0.0,0.0
YDL030W,24,0.0011699545895477522,0.28382315332732977,0.004822193677731716,0.07971014492753623,11.261105092091007,1.0,13.208333333333334,1,0.10755,-0.84453,57.32283,6.06854,92.0,85.0,61615.0,0.0,0.97757,0.0001,0.13471888792096168,0.1187244606175494,0.5052714391548008
YDL098C,7,0.0001313510048941681,0.262981845774058,0.0019914084646122645,0.42857142857142855,5.53363740022805,1.0,11.666666666666666,1,0.09794,-0.79794,51.32995,8.6076,31.0,34.0,16305.0,0.0,0.71896,0.00038,0.13471888792096168,0.1187244606175494,0.5107275244139287
YER029C,23,0.0018990178859961471,0.30270240005361004,0.005745085276154008,0.18972332015810275,18.187565858798735,1.0,73.41666666666667,1,0.03571,-1.0352,47.62551,10.36505,21.0,45.0,4595.0,0.0,0.20533,0.00046,0.13471888792096168,0.1187244606175494,0.5032638908785068
YGR075C,4,1.8646246033291991e-07,0.2459782083404857,0.0007779534390893496,0.8333333333333334,3.0,1.0,8.666666666666666,1,0.10331,-0.40207,41.46818,5.15411,32.0,22.0,34880.0,0.0,1.24721,0.00018,0.13471888792096168,0.1187244606175494,0.5197874101029248
YOR308C,16,0.00016605297247917542,0.2788629223402545,0.005644729338894933,0.24166666666666667,14.463414634146341,1.0,13.333333333333334,0,0.03918,-1.09455,47.10273,6.34955,105.0,100.0,21430.0,0.0,0.3226,0.0001,0.0,0.0,0.5
YBR154C,18,0.0005590418727651811,0.2914338137323961,0.007753588304990656,0.33986928104575165,17.83877551020408,1.0,79.87579365079365,1,0.08837,-0.50233,53.35767,9.1828,28.0,34.0,21805.0,0.0,0.86946,0.00037,0.13471888792096168,0.1187244606175494,0.503327707682336
YDL140C,43,0.0025493262341386917,0.30996845617961843,0.011348120991604302,0.08527131782945736,41.68181818181818,1.0,136.71600175187132,1,0.07444,-0.39838,55.27155,5.41815,219.0,176.0,160545.0,0.0,0.83788,3e-05,0.13471888792096168,0.1187244606175494,0.5014241756453578
YDR404C,17,0.0011907387645213124,0.2821290683984094,0.0044807065548540985,0.40441176470588236,16.681632653061225,0.5,99.25119047619046,1,0.09942,-0.00936,37.39591,7.66681,18.0,19.0,9440.0,0.0,0.49533,0.0004,0.13471888792096168,0.10612484556922272,0.5031808890585343
YER071C,11,0.0004877802276280093,0.25415086363433864,0.0005757562344993335,0.0,1.0,0.0,0.0,0,0.07143,-0.57778,52.70794,4.93427,21.0,15.0,18575.0,0.0,1.28119,0.00034,0.0,0.0,0.5
YFL023W,5,5.377509800967268e-05,0.2632443716538303,0.002274759044510452,0.0,1.9889012208657049,0.0,0.0,1,0.06156,-1.05075,53.51357,4.63177,187.0,116.0,35300.0,0.0,0.38613,5e-05,0.13471888792096168,0.0,0.5
YKL144C,15,0.00042095713833026046,0.2886966364556239,0.005684002183198431,0.3047619047619048,14.281632653061225,1.0,26.416666666666664,1,0.10849,-0.24953,32.44717,4.74323,34.0,22.0,36940.0,0.0,1.51857,0.00019,0.13471888792096168,0.1187244606175494,0.5041565437055301
YLR384C,13,0.0029792703204956396,0.2721526412649295,0.0024749515662428776,0.2948717948717949,8.357142857142858,0.5,23.17142857142857,0,0.08895,-0.32157,39.72573,4.95087,214.0,153.0,137210.0,0.0,0.89687,3e-05,0.0,0.0,0.5
YOR224C,16,0.0007046543724276384,0.2944827862752647,0.0075697476736394514,0.36666666666666664,15.966326530612244,1.0,77.54761904761904,1,0.10274,-0.38699,45.7137,4.52594,21.0,14.0,19160.0,0.0,1.16042,0.00027,0.13471888792096168,0.1187244606175494,0.5037179641913848
YOR341W,24,0.0004871315586439156,0.30832800773460634,0.020009678393865284,0.16666666666666666,22.866326530612245,0.5,50.1968253968254,1,0.07392,-0.46016,37.64718,6.64862,216.0,209.0,127460.0,0.0,0.68369,4e-05,0.13471888792096168,0.10612484556922272,0.5023205486335365
YPL203W,44,0.0016837947814703307,0.31571078296706695,0.0255213177883657,0.08350951374207188,40.077620967741936,0.0,91.07388167388169,1,0.11579,-0.45263,40.45426,6.67767,43.0,41.0,64415.0,0.0,1.45673,0.00015,0.13471888792096168,0.0,0.5
YDR463W,4,1.7538923857546831e-06,0.2654620178916686,0.004091820164297942,0.5,3.984848484848485,0.2,5.598529411764705,0,0.07707,-0.7104,58.14992,7.25128,59.0,59.0,26705.0,0.0,0.45974,0.00012,0.0,0.0,0.5
YGR187C,5,0.0005890560561497724,0.2830694986264041,0.002338093518124994,0.1,4.586868686868687,0.0,0.0,0,0.07107,-0.2632,48.96954,4.61932,78.0,47.0,22765.0,0.0,0.50644,0.0001,0.0,0.0,0.5
YGR234W,12,0.00020274403416858223,0.2886966364556239,0.009879949863878613,0.015151515151515152,10.894949494949495,0.0,3.2,0,0.07769,-0.19123,37.02333,5.8576,51.0,41.0,43360.0,0.0,0.9712,0.00013,0.0,0.0,0.5
YJR032W,5,4.220665949065678e-06,0.2648306002266162,0.002512148259009897,0.3,4.92020202020202,0.0,2.9846153846153847,0,0.11705,-0.62341,32.79468,5.26459,63.0,53.0,40645.0,0.0,0.90055,0.00012,0.0,0.0,0.5
YBR156C,3,0.0,0.23399636305283733,0.00018369356396638552,1.0,1.0,0.25,3.0,0,0.04728,-1.0106,54.67479,9.92279,82.0,128.0,45380.0,0.0,0.57309,0.00013,0.0,0.0,0.5
YGR113W,16,0.003542970581025473,0.2863373028738914,0.002137656662376954,0.06666666666666667,4.289183222958058,0.25,10.642857142857142,1,0.04665,-0.8621,44.48659,9.19806,44.0,50.0,14565.0,0.0,0.37909,0.00024,0.13471888792096168,0.08754371838161408,0.5102051735529777
YBR157C,1,0.0,0.23412757596669873,0.00017905564790618542,0.0,0.0,0.0,0.0,0,0.0902,-0.96314,60.22396,9.44135,29.0,38.0,12170.0,0.0,0.42299,0.00033,0.0,0.0,0.0
YBR158W,4,2.56050522271162e-05,0.23616922581604305,0.0003314696446915938,0.16666666666666666,2.316718587746625,0.5,2.1984126984126986,1,0.07104,-0.37195,50.95576,9.22333,60.0,76.0,58910.0,0.0,0.93977,0.00015,0.13471888792096168,0.10612484556922272,0.5229041296017842
YDR111C,2,7.1020808174314925e-06,0.22883444282655183,0.0002336010267272626,0.0,1.0,0.5,0.0,0,0.08481,-0.30059,37.4154,5.53986,66.0,55.0,44320.0,0.0,0.78071,0.0001,0.0,0.0,0.5
YGR163W,8,0.00025244442644402007,0.2658987489087381,0.0021922962033212403,0.03571428571428571,2.319548872180451,0.0,2.230769230769231,0,0.08504,-0.02463,37.58361,4.57318,50.0,29.0,26860.0,0.0,0.69586,0.00012,0.0,0.0,0.5
YCR011C,5,5.970079233629372e-05,0.24592991339946757,0.0007865346057897307,0.1,3.223021582733813,0.5,0.0,0,0.102,-0.00086,41.66467,5.02667,126.0,98.0,89735.0,0.0,0.76546,4e-05,0.0,0.0,0.5
YCR024C-A,15,0.00040174060104748456,0.2699240451291538,0.0035465768736314767,0.2761904761904762,14.253776435045317,0.0,42.3,0,0.1,1.0275,42.0375,11.55524,0.0,5.0,7115.0,0.0,1.58093,0.00257,0.0,0.0,0.5
YDL210W,11,0.0004658700157077882,0.2668191567625601,0.002109167039619474,0.12727272727272726,5.471445929526124,0.0,16.75,0,0.12259,0.47356,36.5811,6.24249,41.0,39.0,114510.0,0.0,1.85075,0.0001,0.0,0.0,0.5
YFL062W,21,0.00047889199632658943,0.2680897921604876,0.002810723042902397,0.047619047619047616,8.901052631578947,0.0,15.81363636363636,0,0.16887,-0.03087,39.30293,8.98615,40.0,49.0,115360.0,0.0,2.54593,0.0002,0.0,0.0,0.5
YGR191W,12,6.593072076684741e-05,0.25925334397637134,0.002364676291004062,0.13636363636363635,7.286315789473684,0.0,0.0,1,0.10945,0.29851,34.02489,7.06793,50.0,50.0,94975.0,0.0,1.43889,0.00011,0.13471888792096168,0.0,0.5
YGR295C,16,0.0004018358349575595,0.271813059495869,0.0030153198357635675,0.041666666666666664,10.189804772234273,0.0,80.0,0,0.16798,-0.13701,41.55493,9.11896,43.0,53.0,108120.0,0.0,2.36702,0.0002,0.0,0.0,0.5
YIL005W,5,0.0006609825566404393,0.26737446639027446,0.001188264248154219,0.2,2.819027921406412,0.5,2.1666666666666665,0,0.11127,-0.50927,37.88261,7.87506,94.0,96.0,80315.0,0.0,0.98888,0.0001,0.0,0.0,0.5
YIR022W,8,5.688583994836198e-05,0.2533925112874806,0.0017154665911430673,0.2857142857142857,7.333733493397359,0.5,12.06212121212121,1,0.11976,0.09042,31.29521,9.1861,12.0,16.0,27055.0,0.0,1.44205,0.00049,0.13471888792096168,0.10612484556922272,0.5072353901096057
YJL222W,8,0.00022775443921600844,0.26498466922399794,0.0026613195613827754,0.07142857142857142,4.043217286914766,0.0,5.233333333333333,0,0.11168,-0.41827,33.84083,5.16412,232.0,180.0,177765.0,0.0,1.0193,3e-05,0.0,0.0,0.5
YJR161C,3,4.3854437438988404e-08,0.23455503607917946,0.0007610217660781367,0.6666666666666666,0.0,0.0,0.0,0,0.16188,-0.02428,38.47104,8.65179,41.0,47.0,112630.0,0.0,2.46411,0.00019,0.0,0.0,0.0
YKL008C,27,0.0014136497269333721,0.29119668288314265,0.008960286148243976,0.3076923076923077,24.822154471544714,0.5,121.4404761904762,0,0.16268,0.06364,40.88309,9.47064,33.0,48.0,89770.0,0.0,1.83236,0.00019,0.0,0.0,0.5
YLL043W,6,7.494569353390536e-05,0.25725662999010845,0.0008588688814513708,0.06666666666666667,1.6273764258555132,0.0,2.05,0,0.10015,-0.46966,44.57266,6.42035,63.0,58.0,93000.0,0.0,1.25886,9e-05,0.0,0.0,0.5
YLR004C,7,7.116731929170165e-07,0.24819587485447825,0.0018945653743252461,0.5714285714285714,6.786666666666667,0.3333333333333333,36.0,0,0.11855,0.28967,33.93845,8.59222,39.0,46.0,77500.0,0.0,1.32409,0.00015,0.0,0.0,0.5
YLR056W,10,0.00028458301465064,0.27716601901241095,0.0017803041802445913,0.044444444444444446,8.12568306010929,0.5,7.133333333333333,0,0.15342,-0.04822,38.95263,7.31061,34.0,34.0,85300.0,0.0,1.99627,0.00017,0.0,0.0,0.5
YLR080W,6,3.250340749169474e-05,0.24369309949841209,0.0005639217529779498,0.06666666666666667,2.222760290556901,0.3333333333333333,2.0,0,0.09234,-0.40811,37.73671,9.20392,55.0,66.0,60765.0,0.0,1.19272,0.00018,0.0,0.0,0.5
YNL279W,6,7.051807004433569e-05,0.25672935671691705,0.0012532559307498652,0.13333333333333333,1.0,0.0,6.5,0,0.07564,0.1295,34.87067,5.84125,62.0,54.0,89280.0,0.0,1.21715,8e-05,0.0,0.0,0.5
YNR070W,2,2.4583681318372435e-05,0.23063570823454949,0.00040125213121861903,0.0,0.0,0.0,0.0,0,0.12528,-0.03841,38.06454,8.18866,118.0,124.0,212705.0,0.0,1.42042,5e-05,0.0,0.0,0.0
YPR003C,5,0.00022234402576777132,0.2865993665305659,0.004162592339725106,0.1,2.7466266866566715,0.5,5.0,0,0.09947,0.14735,40.07044,8.56146,61.0,67.0,52605.0,0.0,0.63088,0.0001,0.0,0.0,0.5
YCL051W,4,0.00031877257173894513,0.289413708738872,0.0036676098878862377,0.0,3.419431279620853,0.0,0.0,0,0.06003,-0.87479,62.65664,8.25372,69.0,72.0,28850.0,0.0,0.44528,0.00013,0.0,0.0,0.5
YCR065W,2,1.3825237393889203e-05,0.26606819211339566,0.0018692238194134782,0.0,1.0,0.5,0.0,0,0.0727,-0.80337,56.8344,6.86566,69.0,67.0,53330.0,0.0,0.83791,0.00011,0.0,0.0,0.5
YDL089W,7,0.0003065803327710241,0.2809110857640364,0.002464770679475563,0.047619047619047616,3.58265306122449,0.5,0.0,1,0.13843,-0.50971,49.3868,9.05328,54.0,63.0,76125.0,0.0,1.3382,0.00016,0.13471888792096168,0.10612484556922272,0.5148109297433549
YDL106C,4,7.536379202792282e-05,0.27072621849502093,0.002200447040489873,0.16666666666666666,1.1639908256880733,1.0,7.333333333333333,0,0.06798,-0.97174,42.70358,4.88885,78.0,49.0,34295.0,0.0,0.54102,8e-05,0.0,0.0,0.5
YDL189W,2,2.2903606705026e-05,0.275459350469369,0.0022587931638041792,0.0,1.7216494845360826,0.0,0.0,0,0.09847,-1.11182,60.68864,8.09735,51.0,53.0,58720.0,0.0,1.13018,0.00016,0.0,0.0,0.5
YDR001C,4,6.722190376433847e-05,0.2845323485539981,0.005014618979837021,0.16666666666666666,2.707653701380176,0.0,0.0,0,0.11984,-0.54381,39.14089,7.61005,93.0,94.0,129330.0,0.0,1.50597,9e-05,0.0,0.0,0.5
YDR027C,8,0.0006375800245611813,0.2838070763389233,0.0031815595725717717,0.25,1.6621880998080614,0.0,7.407467532467532,0,0.07649,-0.45467,45.35549,5.94733,122.0,109.0,72990.0,0.0,0.71898,6e-05,0.0,0.0,0.5
YDR093W,2,1.7484341719853048e-05,0.2685496127827278,0.0020010701072175133,0.0,1.7889610389610389,0.0,0.0,0,0.09739,-0.32146,41.08304,5.84406,213.0,194.0,203805.0,0.0,1.11603,3e-05,0.0,0.0,0.5
YDR113C,12,0.0007066174046397222,0.3168888827833377,0.019435108695075,0.09090909090909091,10.255081300813009,0.5,14.6,1,0.0429,-1.07131,59.79893,4.85675,68.0,49.0,13535.0,0.0,0.32351,0.00012,0.13471888792096168,0.10612484556922272,0.5051742566663421
